	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112
Makfi	-9.80984141972589	9.27568968726775	-40.0905917932328	6.77763267952157	18.9696311294139	9.97913446080376	14.5230979455365	9.88446264723577	3.39333199639262	-38.2979088385409	-11.0268071604842	-30.6685963966277	-27.5824234898037	-13.583219603203	-24.3599919646281	-18.8606304653186	9.85837131473765	-37.2238050175439	9.69455669532719	-14.5974224242085	-5.63944989650689	-42.9340131330149	10.3849177176803	6.64825333881032	9.20694398626028	-4.02873801719672	-1.69900596638454	-7.61343989907008	-0.138841595712143	-9.11528367706445	5.95928762782766	5.84185444842729	-16.4902547549329	-11.3332177252948	15.0123654393068	7.79414372889363	3.50389667236844	-4.16665005961822	-6.55347402348959	-9.19989562201105	-7.22688063940319	13.1375270416099	2.34316740565545	3.34667549629944	4.80620137395485	7.21531476398999	11.9043142493316	-0.236075903907511	-0.532462026682685	12.7274554898805	-5.90674635761267	9.38814139994972	13.814152268654	-0.443545289265756	2.98827868843285	0.0138339950648645	0.265551738839161	-7.98298952174891	3.38473147920728	-1.51642243542116	3.46413030463426	5.97530952804177	3.72865964597696	7.83563888766792	-3.70300509830654	2.31990675078909	4.64918286420537	-0.693745425614036	-5.2344035071407	-2.79502397445919	9.1550104196913	1.395169056911	-8.03269249019076	0.983196755472505	-3.17016066417396	-2.46003998373533	-0.0343632513014178	-9.31392432268793	-0.1343227393945	1.52518409233643	5.49110776046832	0.649949508748425	3.19484107029776	4.01448675582333	18.8429352122714	18.238114774468	-26.7253595984055	5.77184047533652	-5.34623163013453	-1.30608029982038	-20.0005638590865	17.5820382752328	-24.0357698439004	-2.01371720320419	8.69846657053523	6.10150609773493	6.15126564706712	-1.24450339686496	5.61767361192804	0.0746764855997079	5.56173092542504	-0.387010022946559	-9.9998015436908	6.73802199349879	-3.06793126716004	-10.2979076054178	-2.025798274662	7.66475690672988	6.74063936053085	-2.22972555598855	0.243578256915626	4.19638053757274e-14
Malibu Moon	-38.1514792107784	35.6035910582135	39.8254386406862	-11.7745389104508	49.3395536000794	-4.8405157661264	7.14115026729209	16.8437566287251	-21.0935978514179	-5.50536262667276	-11.375868255457	4.33631337483719	-5.36073299131305	12.0506030454068	-14.8712519858245	-2.23176936825162	-3.50821142813152	2.95973276704842	-9.84511825841623	8.64950962906214	-1.51757923281698	-2.8510626443823	-10.9584776871092	-3.73513433069866	12.3932821397203	-4.86098189242816	-4.00614360134933	3.55968279175161	1.94426414306889	5.17123016190189	-11.539505709978	4.00787887367835	1.25852502528551	7.97917883659507	3.19913537116488	2.28524305203734	-7.2418459221592	-3.8788544555711	6.13390252551154	-10.2785118106056	-16.5800222111233	5.58518568167112	-13.1711664506631	2.04574323067694	10.717199608269	-7.91014281173823	7.01510417206836	1.09472065512484	-10.7408610319766	-4.70886763761371	25.2226093399153	-5.04350859435832	0.299070759164963	10.9222090051842	-11.3236993614333	-1.84094381116525	-15.2313321783574	-17.2193067258925	-12.1264906515209	8.2672117529317	-12.9585896502436	-1.09183140214792	-12.8791608920315	-1.25282116960406	-11.9020765021232	-8.80178105067189	0.64800893849884	-34.477888147608	4.19203054465999	-16.8963394753491	-12.1031639593662	16.0627928797701	2.68746699335667	-16.1082327548464	4.68191605412077	-21.2389655263687	2.81649777245161	-0.800905540164869	-13.0782402953619	4.17700105245346	-8.4436077666939	-24.2697235620179	-20.7247994439294	6.78121766460996	-4.43652731398163	-1.12594764788935	-8.4461794689479	-4.44268265786923	8.95696687285494	-7.50411920942169	-5.98437648377558	4.68214940629635	6.05201039072073	-8.21981250520844	-5.31073759168634	-8.09890073828799	13.0252919959176	-0.685118328202138	-4.98561252058491	-6.3654749829671	-7.38536614717221	14.7130758097057	-0.42968365069817	-4.294191099971	5.72209693938547	-4.64204562170186	0.710853413833017	1.27743872978605	-1.89116998972146	-0.48147167475977	-1.48379599376943	4.40125637757999e-14
Mastercraftsman	25.7161710633652	3.97383321417906	4.34357126938046	11.8399557271482	3.49940645601094	-4.29706581517851	-24.4995108507003	-1.36947707535005	11.2870187051589	-28.6480981479889	22.1684014643002	34.2520528973976	13.3010413514501	-6.76932704429203	-42.3574860378868	-0.531160340857003	-41.5421267428905	-0.638906826807033	29.3672778442141	-22.6275142085763	-2.50224865318247	3.14197088107834	-1.00780894648981	-3.65528840449187	-1.50649999350758	-11.2326991674627	-19.3950180910939	-7.59189731563682	-6.45203944130675	7.40038525657655	13.6824747011016	-3.28978957472153	10.9176553873318	-7.49493133378929	-15.0707438421349	-7.84049447221987	-11.7388244540864	8.51141705855105	2.44320088920451	8.76202512581237	-5.91048353211988	6.79841773020404	2.40566232752056	-23.5912343054997	-5.95649567639049	-6.22594713378286	-5.30987684729507	-7.53932512477981	14.4334485649068	-0.0572507025029557	-3.56868129700248	-3.82366548609763	11.8872480249012	-10.1162373960408	1.76921194301923	4.68373378223877	22.7463565355623	-14.9436000452305	-13.171543711835	-14.7484563775121	7.75076006084338	16.5602932116642	-15.7139384259718	-9.74056639237173	-11.0232607478254	-15.3242584268352	17.3013065528296	-2.86207919941428	-0.116781498199311	0.156054619394868	-15.2056067420351	-8.59022361962641	-9.81785979101384	-4.46135127173285	17.0158570827414	3.23977833880918	4.38384199703891	7.87927340186964	8.92219686379874	-12.1574194461555	1.63090386862735	-4.06900998548539	-3.8013702430587	-7.51001200966684	5.29411366730973	0.245596432537491	-2.93756309425028	-5.2246566439003	0.339432893651378	-0.212646243869166	-3.32502739876966	1.56482211653861	-6.54286286300377	0.298356905288386	2.67723866963156	-8.09891783841654	8.8138499637173	5.53454429263086	-5.0225575795695	-3.3794867677057	7.65791419916244	-2.38453495539855	3.39406606840295	-12.3848653083719	-17.6146724311195	11.2513714202854	-9.88711023827306	-2.1856097919963	-7.46932117346421	3.30687240103637	2.26461850140875	1.07692911561358e-13
Medaglia d'Oro	-14.6545737198176	-37.0894332125781	0.090882150631714	-2.80611213528135	-2.93367081009287	-4.92368416823613	-1.95885852043383	7.84279326594435	4.02438891058675	2.1483452035886	9.54561829775079	-33.2147940853799	3.09233573772844	-6.89353016715255	11.2818994461508	-14.0479677149234	-12.1016181043334	-5.16483223623899	0.955124148066898	2.71117619575598	-1.15977168135593	19.2522080194842	22.8511137538524	-17.7766306207693	-0.0669173366312057	-28.4977305433356	20.591834790169	23.9865234870467	-25.9297522456076	-2.3716178450283	10.8549466298602	1.22421173424928	5.78805378062139	-0.392390175355258	-23.2464620439449	12.938622885047	1.25184173250426	-5.25304068074049	13.0316006694114	-18.3876255533987	-11.5307729487334	-24.0034132636616	-6.39537170274509	-4.09592146801779	-16.2787879702255	4.29147782812854	17.5368084767306	25.0127536927073	4.6612192406555	17.5383273151488	13.4941244495709	-3.37494960241098	2.63270704156177	-18.222042379264	-14.6083520166973	35.0273577660038	-0.866898161453688	5.53476762963725	-4.06095985507496	-14.891867310929	1.402561993522	-6.02652000534478	-37.6882755946683	2.80594291718965	14.7427073247084	-2.37535869384866	-20.1871514785432	18.2127851891898	2.35363827221071	7.68375011615711	-12.9428867378319	2.12154729351492	-0.984369947613385	-7.03004970301799	-6.73653023925607	-17.493277548747	-10.2246954322985	1.96250798845912	8.17866041469162	11.8784273731925	5.15094918117445	-5.72815088783213	4.9159421935416	4.95864591445218	6.43283242507784	-1.57234820632066	-6.26517670071753	2.63022292415232	1.7612501439432	2.19048971182824	-6.8588707970703	-0.629759651658191	2.02662350145881	2.19517283488687	-0.67983783885856	0.1055335680924	0.133297264388693	2.07143089920377	-4.63827636639721	1.10652664375162	-1.34159501606317	-2.5260410530498	-2.01090577509878	-2.54398517929177	1.12936670010557	-1.41818756696029	1.58991586431594	-0.604956966102584	0.519629566527307	-1.19071690171034	0.764976761093441	-2.73990586010966e-14
Medicean	-22.0063443619193	17.93643012769	-0.351260226508612	25.0469620801831	-4.28517751616683	23.13691250053	-8.04960126122732	26.975087077851	12.7923923481749	-27.9275912667468	-7.18630301728257	-0.859053612761355	16.5460894971242	15.4571159311579	8.6929203854923	6.67217016567756	-12.2160544167183	9.02294067619917	2.14724008289923	6.7869856785871	-32.6490586651978	2.87303756222438	1.35455794976423	6.46873946659613	10.0934765314298	-7.29772397634649	15.9804962515902	17.4807695616757	20.9820624748685	12.0057857495829	-4.23278501635839	-4.40869165335758	-8.59338611791653	11.9923586738701	13.6431690271073	-11.4626746590558	-15.4737811356534	-4.98883880604942	-2.179593655931	23.0329897773604	6.55824208030511	5.29412952056791	-10.6704152619576	5.16289332866861	2.36481296791621	2.29669410121252	4.23303876091109	-1.7204568903232	-13.2778799978099	7.01923396093933	-4.85735011514683	-0.332554997191127	-16.9097615610828	-13.0462602814082	26.0879184746484	-4.47277300172728	-9.6617985515585	-4.53702492890369	-4.75396338898363	-7.40223994003809	3.61279751336675	6.3299377730255	-16.2109946656754	-21.868137453476	8.9593208869159	-4.09641380187669	-2.6421439595882	-2.60534993163796	19.7375638400792	-11.3362025738775	19.0101073874155	2.93336287810352	20.4497373111813	2.48136612571656	8.27093323618949	11.2203329114091	-19.1367074689853	25.2478671783087	-3.56194657285504	11.3954798452372	18.0510555669797	-15.1872350656753	22.1153292585402	-10.0648874220133	2.35712076109954	-5.38288594927059	-14.9829477552298	-1.38643922397445	8.8997151024203	2.33661750567362	9.92649805019991	10.4910907543477	1.27053045354541	5.62354600368192	1.63488908439754	0.86301296010752	-4.74953465218862	-3.57522198587296	7.3952318722399	3.17349898528843	1.64415701440222	-0.363395244086421	0.914380501542769	1.71468925123018	0.949088512334091	0.377060019567347	0.956865844991528	4.3605403172045	-2.29083536578222	0.935184834457989	1.04782280042604	-9.13284433905095e-14
Montjeu	-19.913907850456	-65.2133637663883	0.522200265333453	1.37560888450002	7.79822043465439	-10.7077315435335	-12.119083066693	-8.64186023524734	-11.0241559028003	-37.6239586149037	1.74439937594385	-0.500091875438858	-20.3246106800417	11.0472830933794	11.8261604054784	-14.5181978147688	-14.9048322096203	29.5707317719465	5.94291970305357	-11.9351628173915	44.4972552655626	-1.25487750621448	-1.76877313333263	8.04177417139622	3.23501862872554	3.34505263731458	10.3883290532679	-6.43308591581609	4.08606551915412	-3.23917861265377	-3.9246398835931	2.76849606359215	-0.312707557008512	-1.07782276884835	21.5002682906371	6.24676002160283	2.2191141339444	9.90618174395931	0.0727077325571043	5.00525463428976	3.5815653050858	3.97642263601361	12.3318485969583	-1.67939939569421	-6.12464768680519	1.4181799858819	-2.74584034043728	-5.47151563782632	-2.01270347969638	-3.71759530898131	-1.64636443738289	-8.39276799483478	-5.35572155756041	-4.60835292407818	3.42076768544227	2.42787466721613	-5.31957135972269	-3.48898318098664	0.785450264067053	-9.04175291341734	6.62301726666419	4.15826213791967	-3.38097826508321	-0.918576301739447	-5.22709670758904	-3.88370702274045	2.33574946971958	4.61895269239813	4.29024672070182	-5.37130260778348	-4.45491389312979	0.970086444695357	1.36389313858716	2.11725158201761	-1.40524073203044	0.0671530132796989	0.530343513636765	3.943637218326	0.800154784844337	-5.82418295853692	-0.426039804710057	0.463364910387759	-4.17703487442213	-0.571168388374181	-4.00511834397521	7.54528353476406	6.57889046427761	-2.40742128572805	1.77624498249089	-8.18758366120648	1.83381193776397	-1.09054133493994	2.74549544352196	1.93723689745518	2.49887695194419	5.87031406659398	-16.0380481767042	-5.03764417213972	-15.0650876184302	3.14136875569502	20.081958456315	19.1154637167976	-26.7481796744849	-4.53280606582378	17.8976003098314	10.2554055793101	4.6523218906602	8.80392114557497	-7.1717612045475	-20.311166924918	-1.57677647387161	3.00561213355363e-14
More Than Ready	-21.3248818183176	-3.27433124718608	17.0639195195716	-10.4532402373073	-8.2619731583118	0.520100928599914	11.7311433095177	-36.3925429404435	46.5624033218819	26.1036233189317	26.0834214820267	-19.7660069613235	-26.7315225315988	25.0008413061998	1.65108146559265	16.7887676630817	10.170147176711	34.1691357685135	26.099251876343	-25.8119743347777	-27.1226281059392	-15.6669740273012	-15.751429043951	20.7117319579136	3.62301659296267	-19.1739379989937	-0.167948471980688	-4.48463869106453	2.05741283870133	-7.47966541821029	-5.44994854330435	-9.08592884910822	-8.8672533126152	4.97711992742318	-2.02579766040242	-5.14144125056985	-11.3666454335719	3.51538200769825	7.22526978825422	-1.51065223161586	-7.32297192861764	2.86485988035122	4.10791582951096	0.810033757640096	5.7683911238024	-0.0173355562479415	6.28487962766775	-2.27038779974485	-8.83298955596379	0.816844215041495	9.0098030820039	-1.10055160632516	-6.02528562437903	-5.26907321622687	-6.46690408243937	-3.63512859940725	3.55671020379638	4.39489404694005	-2.50455793504464	3.09363776301731	4.13281386770393	11.5952836390372	-0.490938996104084	6.7348297030467	-1.52561013756686	1.78979087577644	4.45164279020084	11.0762655395711	4.04157718194884	-0.55044691947198	-7.57523436110981	3.94683040420283	-4.34490178805789	-4.02975751866096	0.908387572203142	-3.65260178958652	6.09669339261436	-6.02856911337084	3.06530077233276	-3.0269245490507	-0.414468126750006	-12.7730567128213	6.63566280453233	2.8622159632909	6.90821862199546	-11.3346852792864	8.48629525046655	18.831082072808	-14.2449126083005	12.0548594980983	10.5608136160849	3.38770587918852	7.33792564698242	-13.3924281557779	20.0861378804563	-6.33925975422892	1.20961382531183	-11.6566956298732	7.92413685749748	-11.2179584272247	-12.9688081258718	9.06922435047701	-18.0604231873745	7.67711987812573	-9.46876670107857	6.95855440676089	0.85561920789652	0.0943767302245475	6.47369062052176	1.05082615549388	-2.2112987858803	-9.45213645783707e-14
Motivator	-27.4302409607227	-36.4145195605976	11.7363751225802	2.51989021903988	1.2061779804853	-6.14406390001198	-16.8319207813981	-12.4420529489165	-14.5300732435833	-31.9350690818709	-4.97494829368096	1.46893796124524	-33.8105865683369	10.4033167570027	12.6124127315485	-16.8886383891249	-21.5330903358348	23.8445373400886	11.7147140122356	-8.34545394102104	25.3920486174135	1.40419384783619	-4.24446653289731	5.47462208444518	3.65136970715373	8.71903780825866	17.5438858135145	-5.08124850924419	0.667127328922399	4.28090850689443	-10.2242248636107	-1.7225522201441	-1.49005546036144	8.09506731477801	20.672601699218	-1.39039583738909	1.24047166141658	-0.697740156408758	7.61226856243546	6.81362577375088	-8.43467621964705	0.397972251564789	12.9685221233944	0.247277868913592	-4.35868677870706	1.98601518509717	-5.77213970860221	12.072985288552	2.29982814744563	4.89081109259685	-21.4689847825744	-26.4363123910875	-2.82795352818649	7.93511205925722	-0.185761520315025	-11.6338419096995	9.30705033148575	15.1049700659176	8.10845778631965	6.1723689133804	-5.74894951593111	12.3982421301369	5.57210471771915	7.1191229116763	7.8951736306279	-8.24909909335376	-8.82205719151283	10.9171726062051	-12.7881838436274	1.48534841866764	9.16926386482617	-0.0951826839614269	24.0870574821389	7.63253259057302	17.3635624289239	-24.5541861156159	-3.07620004141135	12.0943688482916	-4.20239438424032	1.30974048093732	-21.9018204006932	0.481374019927225	-4.37779437256188	0.437555464598611	-3.12344840675985	3.24011042821383	-12.8311524979879	10.2923683408777	-4.33534991034066	9.22441265184132	-9.64012353686021	-9.17882281039369	2.14503632490111	-1.42223239933926	-6.71076977929744	0.318578448251708	14.6967950762421	3.0818854632807	8.08298278784344	3.41570733441889	-14.7155816783124	-9.46478474511687	15.9275976953905	-1.54228069654465	-12.6251177604075	-3.10065812349861	3.96292652047307	2.23504072782728	2.74295059173651	5.41074878629548	1.62205508618409	-2.52143370134297e-14
Mount Nelson	20.6102569948188	4.15896043416363	-10.331575739159	2.19402626058654	-5.46647575481871	11.1476200197935	-27.0685996663805	-4.7249887513383	-28.3381863043235	-5.22491468333185	38.9480225012687	19.8969293812957	-0.300132307395581	11.2022613460692	-8.05439804100601	-3.40708989967446	39.5681020686593	11.8430429054422	-4.78404832393999	13.2112916824698	-13.9114330810236	-5.50458377634539	25.3863751503602	3.33469111577745	4.90822981446901	4.90025868376483	15.5009343104348	3.24027951762666	-26.86244279924	-3.11379567790667	-5.07307149510945	4.38749692723973	12.2235733080872	3.85014722604446	5.73217201082533	-1.56976263007054	-8.12974702319249	-6.20453720816697	-0.643334042554894	-10.4336827014975	5.81186620174076	9.18745865670026	8.9681853657179	5.87261459421342	18.0856591310656	-1.49174809256586	17.7408641496159	13.2321560266998	-1.7481987885479	5.5103443911852	-8.07556083377082	3.0630074087394	0.065487926423253	-8.66018142603592	10.1134590210734	-6.45781332023529	0.622123454498761	0.385999807646272	17.6031879704856	-13.6899062126262	-19.9099645657704	18.1600918204681	2.74129614403192	-23.8876589216009	-11.9225393912356	-2.4522271636377	-7.54739496171134	1.09640390043455	28.4713775194088	15.313204837205	-7.68205132564528	-1.56279302830606	2.71037610786895	28.2611273425375	-6.22918748394111	-0.698191520130847	17.9629530643299	-8.38001804969695	-0.78212322583827	1.05371986261731	-2.96812479261093	-5.78771539621059	-10.7467274115877	8.7126630392005	-9.73557861211807	1.23475991517256	1.11783235225055	-7.30824166336837	-0.90879404550735	0.754611583693054	-3.16877055821181	-1.36331943133498	2.80305816506654	4.89735461241596	-5.20577441706075	-14.6927848192072	9.77727958694812	-10.2730433735691	-5.12038962495059	-9.01155071198074	5.86229367593544	-16.8530394432725	-9.3766546187989	6.3908136566497	0.987046088811489	-1.81681867309524	-2.844343249675	1.39064562924517	0.388047718591048	-0.15542268001483	1.31395758245035	-1.01434389249036e-14
Mr. Greeley	-26.8343636751519	17.1668878960997	10.0805511640968	12.8003821392112	-5.38309180660486	-8.43004007812127	-17.0088837329517	-20.0536952738436	-1.40349925148559	-12.372096239286	12.3153303251043	15.9861677107931	-35.5877074782841	-18.7741668435269	15.2658470279441	19.4541946210061	-10.2204460381823	-13.4884962828959	-2.49522191036879	1.03856791937447	-26.8984558058188	8.26001965332351	5.5954529884225	-2.51466649478132	6.67239388804496	2.98058196744827	7.56142636069799	22.3942481433804	-0.8626274644193	5.23829008706392	2.11150797539137	0.523802011341613	-12.3340922113304	17.2871647903932	9.715628954042	1.16958709727936	25.4444444644932	-4.67764878523884	-24.4958701779745	13.0416250359663	8.76465278685172	-10.7033006405826	5.14795349551927	-12.0509454373809	-27.9902343641802	-4.70693530236127	-23.0132335158855	33.6310109475733	-4.89661933498767	-4.1431370273861	-6.55150571849111	4.04662040477323	22.6050144881632	25.4711394367098	2.12579542375339	-1.52058807737249	5.32097426863015	6.32515146887126	10.2899087651022	-4.45855891341129	-7.7802809888381	11.078151408652	-3.47728284756295	3.23814248867522	-1.37017402162842	-8.519486290557	-4.94025726008728	-5.51158186172832	-2.11359573825022	-4.2415679294093	15.4481310812967	19.3133629354596	-36.0591836904181	-2.65333403868734	-6.94493484014306	5.08871353092335	1.21113016377386	-10.6291387388613	-1.91626561929194	4.44169486476453	-8.96776553996461	-11.4416149469737	17.3830395645331	-9.91064562732821	-1.03453054363471	-11.3307864498886	5.91792534658444	-9.34398450631883	1.28851841148294	-5.40602066659343	-3.48697315814732	-3.73571195753257	-2.08071854171456	-10.0152293935345	-6.78377587517449	-4.34245253849284	-1.07375451313117	-3.84132772380241	-0.269921496832669	-1.4078434572959	4.43259677400121	5.0977110082356	-4.35721772722319	-0.895729633795599	-0.0525293454252481	-0.536880188097897	0.92867222942589	0.318498256629932	-2.3420733089795	1.7844053913474	0.477655978165356	-1.12891168852283e-13
Muhtafal	-38.6987521932085	35.6092965367213	2.2878341848971	35.1389551895127	-20.5564473507777	-27.974006371342	6.24213323138214	-16.2607977233799	10.3125399838249	-4.62146972150634	3.13151129375436	0.721711571023163	-25.2256132905268	-6.94635216922109	11.3460626157825	-21.844753584801	8.39281679204231	-3.61795747272545	-2.53566381832398	-13.8318011498788	14.4768924521704	0.0718294804383483	3.02873740814965	15.2153352283989	3.69173508434333	-6.42037808591631	-16.6408310999106	8.96064218757943	21.8877493719638	1.28503615259215	3.72431893752926	-1.94773548461875	10.3004520564483	-12.2957259894997	-19.1198720005288	3.80729914448412	-9.13763838881777	-25.9314185859035	13.5858735350257	-10.0273086159449	1.16741523307588	-4.28037603121579	-34.8275048739515	-12.7264234251046	-16.3015612865418	-10.3647997077908	-4.27065325487576	-22.0932390601763	2.65520337957758	-18.0974721994588	2.93279307947839	-31.3033260015643	-4.1236718918738	8.16702280297683	17.54533799697	-4.54239171687788	14.8866781820604	-30.9388981421338	13.469391733269	1.89158780241988	-13.7454345603522	-18.3400327409984	6.16560445900068	-10.4401494179745	1.39308726731756	17.2956343125984	-2.73956730157737	5.1365532912165	-0.983270359783929	30.784602846216	2.00983334235748	8.07356030672041	-8.51126067476126	7.6621553608114	-1.73431359772743	-16.3841254348266	-0.0714603452393719	9.48290668648528	5.90413346196354	6.83439889979727	5.07970060796988	0.991054809513269	7.42112866653061	7.42028629058228	-11.0891517764857	3.45173958631508	1.79653140328406	-4.69789347061076	5.72363598652695	-4.60976167800163	3.69455968821467	5.92195211819925	-5.40808876342021	1.0592983225782	0.118449586448273	-1.36712758860926	0.639823404322679	-4.45155562679863	0.477367075700833	0.0213451358964943	-3.34098264376296	-3.02901400989836	-2.13173638015044	2.94945282446939	1.35742066004953	1.21825725110483	-0.0389071186449837	3.51249700465573	-0.0798985785222861	-1.37156224367629	-0.388948203692195	2.74351159466283e-14
National Emblem	8.97723590350302	4.95733768984454	-3.98190959429279	-3.36394262655177	-10.9638019008796	6.73679565093921	10.2502442011443	-7.24662493109285	-5.38502973753252	8.81411315541468	29.3151236894321	-2.13819807135501	11.9248453149811	-1.0955297292481	2.12659582264374	1.99134421252132	-16.8596243394917	21.4530523016134	-25.5767015318283	5.34905630022172	-1.66200434137033	3.13691043433011	25.7870110584348	-2.58374359479906	4.50434156958976	11.5386124807769	-27.0249250787451	-26.9556463475513	9.85299712126674	-1.98176621335929	19.4629243648597	46.8265255399224	-10.549230297453	-0.769405951551406	9.01105143898	42.7050603051493	19.43084144477	0.249015605847419	12.6434778966028	32.4501135209167	8.65066232429643	-0.516902339082538	-34.5677544488275	-6.28164608814638	-2.83893935881584	12.1419442996436	36.763968368102	14.825088269494	-0.547006824023272	1.66310180317422	13.0389065577779	0.606462891732707	19.6343697876639	-6.12709258391471	13.1976586100945	-21.2666744091496	5.07240726853707	4.29176364278333	-7.95777168876765	2.83536147878787	-18.0728990046922	0.839192052875494	-3.52199700734858	-0.206258982476508	-4.58635433327873	2.61901953585717	2.43940335314534	12.7005965414684	-3.23894511257127	-10.9864538826388	-2.50763466010498	2.20150844362363	3.24630498234587	-4.4187474587518	12.973793121829	2.90144549134871	-0.070452016603984	-2.10990993884273	0.424972236049287	1.67221541416065	-1.96862511823692	7.10317653861423	-0.717250347549033	-6.40485539723612	-5.24004611371005	3.76075091892116	-1.16548739925171	12.5418505377601	-0.963241156319828	-0.736157747140989	1.54513036976566	-5.14981682573265	0.479422544847736	-3.41930912049022	2.14204067015913	-1.40536115668264	-1.50528533499709	-1.06865412847577	4.53111480104968	-0.518238558007476	-1.55730777878783	4.20052261424887	0.688343675072311	-3.14599313133516	3.55843624144107	0.400332573721095	-2.09808414659201	-1.11512864624379	2.20615806591802	0.243994684863479	0.986843927802135	-3.84099727664036e-14
Nayef	-27.05165750811	21.2098144360343	-29.3393008922331	2.40273138650883	-8.52108155124364	-21.8298630655808	2.73889269803703	-30.4982826121554	17.2098143002201	2.16413975191842	5.41883784882519	30.0798973080842	18.4754849717964	20.289204465318	22.1028155302239	-12.3319287992821	-10.6198724145671	-22.7023411891864	-5.76486366564051	23.5751531637258	21.1583688692403	-8.07547107178075	-10.7753183884799	2.0555110266918	42.2220773519236	-24.5431044050055	-6.20629696344723	-18.6479352234312	-3.67314635851396	-5.80435635734214	-6.40815659098368	-10.4053483492209	8.00488513482353	-7.42540693567206	5.04428107237276	4.12001403264025	19.7156865809782	-3.3564585157156	-11.1488540075937	-7.98975900371326	13.8500592922634	-1.50872491737119	-4.73257335235216	16.8827985308613	-2.06684299939034	-9.47289651426791	-1.91175967762317	3.20395083884037	-5.60448784017639	-2.78998045551363	-6.40449186053822	7.29209077188093	-12.2547567073661	-12.443861958899	-9.86037291938116	-1.54840775173595	11.0938973992479	10.1267087683604	-17.255366298868	-3.10504288845471	4.17285804037934	11.8784337933178	0.0398302301463539	9.66795557251467	3.51712394557988	1.89573779268866	-12.326553105371	1.24018943595099	-2.3838317702693	-7.8913604996239	3.39128564931566	5.91481984627468	1.50392283446008	-4.64590463959078	-1.03401718997577	-5.72634634624464	11.6505807418839	-5.94832795188144	-0.359948324591822	-0.839533287625862	5.13870844672975	-0.3577189272672	-2.52014869589137	-2.95050196539877	-2.21609620894312	-0.851478609670265	-15.2341609250799	-10.6306377667554	-9.23836025733447	0.976984982519661	22.7310552023398	-3.16611618862095	-16.1138853068491	24.1590660025817	1.58455784197898	-24.6885592676348	-0.492010676773967	6.36254675017387	-1.96274850996565	7.90723538124744	-10.7367643157349	5.25248173820591	-4.73905687208966	-3.31102259189242	1.12113750408762	-4.38626222314605	-0.723959481530806	-0.0700673319000713	-2.18566965278682	0.899396547430206	0.932004309479603	-1.08305206267939e-13
New Approach	-24.7596465843689	-31.9139107608563	-16.479017147274	12.3871451835765	11.7468317424866	-38.4520850121605	-38.1577700870508	-17.6994554656479	7.95487588270976	9.18861423531307	-15.7429799198536	-10.4691836099263	14.0004784631237	8.34715701516736	-3.47924849299956	26.1548817252715	-2.05171873602646	-4.18315830595663	-10.8876757266739	-2.36065115197748	-1.54121939129093	-17.7074097647838	0.693639260119406	-22.4444950072317	-2.3298995181636	9.58793539607296	-12.5671900261713	-1.23069495172309	5.49928237179554	-8.08735275698715	-0.0618559953635931	-7.95672782434378	-17.330208321225	-7.98304113837449	-12.4918976678188	-5.89872646405156	-10.7120493694565	3.21834846554174	-12.660567569352	3.98361094584357	2.58577107071089	14.2365584976563	-8.62384835730832	22.2291471345262	16.879467218856	-11.3565243137708	11.4508143730673	-2.45743428548548	24.4467529499889	-2.56858704600346	9.49585771173273	-6.55694068633907	5.83655914413696	24.8161253982848	6.94071947307028	-3.73962929768239	-4.04634747887081	17.7232272184708	-10.6721274149087	0.814727861253929	-2.34189889188451	-23.0149891437592	-8.55518400924893	-1.04221994529326	-7.09524682630423	-19.7261337950982	-0.19398879630408	-6.17459159035245	-5.94259836990422	1.640553305844	-19.5741308074254	11.9275030350793	8.4732154870137	32.1460936283581	-6.89060597511503	-12.2074233362028	-10.0954630259317	-3.16013278462135	-8.15662130151429	-2.40543794983025	4.81562505330546	3.48872495136747	16.8579683883226	-8.1115587099638	5.82800493981546	-6.74119561522013	-3.43634186406855	-7.63997828885547	-7.33328270307834	0.253518739701515	-9.30048477810854	-9.44796158963557	-0.907668588388206	-2.07956412977591	9.49160518882919	0.659077643121571	-2.86170548297963	-4.21809212318592	0.961748991725963	8.30777177912933	-0.120497026290981	-7.18251701597421	-8.45557413691131	-8.15980303574953	2.99273814649321	5.16657512055606	3.79884966721142	3.81444732253893	-7.18497816223843	10.8710547922601	0.660502319936451	-6.38700475903589e-14
